"","y","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"111361",0,222000,3,2.5,2550,1040,1,0,0,5,7,2150,0,1995,0,98148,47.6199,-122.299,1430,4732
"111371",0,295000,5,2,3340,4080,1,0,0,3,7,3800,420,1963,0,98102,47.5701,-122.388,1280,18001
"111381",0,630000,3,1.75,1946,13609,2,0,0,3,10,2080,0,1979,0,98115,47.5649,-122.113,1470,14775
"111391",0,589000,2,2.5,2700,7584,2,0,2,3,7,1070,690,1918,0,98033,47.7303,-122.301,1590,8750
"11140",0,292500,2,2.25,1450,3600,1,0,0,3,10,1420,0,1947,0,98038,47.7467,-122.142,1300,2886
"111411",0,408200,4,2.5,4570,3600,1,0,0,4,7,2130,250,1937,0,98008,47.5781,-122.321,1070,7929
"111421",0,326000,3,1.5,840,11358,2,0,0,3,8,1820,0,1911,0,98115,47.6641,-122.199,2250,4635
"111431",0,580000,3,2.5,2540,14353,1.5,0,0,3,8,1300,850,1945,0,98033,47.2659,-122.199,2100,5245
"11144",0,545000,2,1.75,2630,5680,3,0,0,3,8,1370,0,2001,0,98074,47.7487,-121.87,3530,7523
"111451",0,560000,2,3.5,1730,989,1,0,0,3,8,3190,0,1977,0,98030,47.7021,-122.286,3750,7704
"111461",0,322000,5,2.5,900,5648,1,0,0,3,8,960,320,1999,0,98033,47.544,-122.12,4190,12250
"111471",0,567000,4,1,1260,7505,2,0,3,3,7,960,0,2014,0,98122,47.6944,-122.076,1320,5000
"111481",0,216500,3,2.5,1010,816,1,0,2,3,7,1630,940,2009,0,98106,47.7104,-122.31,1760,7214
"111491",0,555000,5,1,3820,6000,1,0,0,3,8,1060,530,1962,0,98023,47.4934,-122.193,3120,11175
"111501",0,379000,3,2.75,2600,7315,2,0,0,3,7,1410,1870,1998,0,98178,47.3165,-122.308,1110,4300
"11151",0,550000,3,1.5,1620,4960,1,0,0,4,6,780,510,1930,0,98065,47.4698,-122.188,1250,4410
"11152",0,812000,3,1.75,2290,6634,1,0,0,3,7,1070,0,2014,0,98034,47.6425,-122.131,1160,18295
"111531",0,535000,4,1,1470,1172,2,0,0,3,10,1490,280,1985,0,98075,47.3215,-122.343,3000,6000
"111541",0,549000,3,2.5,990,16684,1,0,0,4,7,1920,1380,2009,0,98077,47.3351,-122.115,1640,39639
"111551",0,525000,4,1,1360,4400,1,0,4,4,7,4080,780,1969,0,98042,47.4752,-122.293,2900,8304
"111561",0,6e+05,4,1.75,1660,5040,2,0,0,5,7,1520,360,1973,0,98059,47.5959,-122.188,3750,4000
"111571",0,334000,3,2.5,2560,5650,2,0,0,3,7,1780,0,1940,0,98059,47.3109,-121.959,2790,9219
"111581",0,415000,4,2.5,1090,4961,1.5,0,0,3,7,1210,0,1960,0,98040,47.522,-122.179,2140,7034
"111591",0,618000,2,2.75,1650,7680,1,0,0,5,7,2700,1050,1941,0,98103,47.6647,-122.326,1168,29577
"111601",0,350000,3,1,2310,8683,2,0,2,3,7,770,860,1989,1984,98118,47.3664,-122.317,1610,1620
"111611",0,516000,3,2,1510,5950,1,0,0,5,8,2870,0,1985,0,98166,47.6711,-122.359,1390,7245
"111621",0,425000,4,2.5,960,7384,1,0,0,5,7,1710,800,2004,0,98115,47.764,-122.392,2234,3505
"111631",0,405000,4,2.5,1040,1374,1,0,0,3,8,1200,770,1953,0,98008,47.3207,-122.39,1760,5040
"111641",0,332000,5,1,860,4080,1,0,0,4,7,940,0,2003,0,98014,47.5263,-122.4,1790,14566
"111651",0,165000,3,1.5,4690,27505,2,0,0,4,7,1580,0,2007,0,98133,47.5372,-122.214,1500,11520
"111661",0,585000,3,1.75,3990,2552,1,0,0,3,7,1340,960,1947,0,98045,47.3997,-122.316,3300,9686
"111671",0,365000,4,2,3220,5000,1,0,0,4,9,1090,570,1993,0,98003,47.5779,-122.281,910,5000
"11168",0,475000,3,1.75,1350,7223,2,0,0,3,9,2410,0,1981,0,98109,47.635,-122.282,1620,9218
"111691",0,377000,4,1,1360,9579,1,0,0,4,7,620,0,2009,0,98107,47.7597,-122.227,710,19508
"111701",0,312000,4,1.75,2920,7051,1,0,0,3,8,1780,0,1969,0,98004,47.6276,-122.325,1940,5146
"111711",0,595000,2,2.75,1460,7540,2,0,0,4,8,990,0,1973,0,98059,47.2899,-122,2170,8553
"111721",0,306000,4,1,1510,11997,1.5,0,0,3,9,1330,1070,1968,0,98178,47.5491,-122.153,2250,10992
"111731",0,465000,2,1.75,1700,7680,2,0,0,3,8,2010,0,2007,0,98105,47.4805,-122.377,1820,12428
"111741",0,629950,4,1.75,1000,3172,2,0,0,3,6,3010,0,1911,0,98033,47.7321,-122.029,1370,11721
"111751",0,732350,4,2.25,1930,6516,1,0,0,5,7,1110,0,1974,0,98116,47.5413,-122.258,1600,3400
"11176",0,275900,3,1.5,2010,4000,1.5,0,0,3,8,1050,0,1957,0,98031,47.374,-122.269,2560,7616
"11177",0,515000,3,2,1630,18000,1,0,0,3,7,2230,0,2003,2008,98056,47.5491,-122.36,2000,14677
"111781",0,2480000,4,2.5,1380,5808,1,0,0,3,6,2830,1540,1919,0,98155,47.5318,-122.387,1840,8123
"111791",0,2110000,3,2.5,2340,85813,1,0,0,3,6,1310,0,1952,0,98029,47.4315,-122.107,2480,21780
"111801",0,770000,4,2.5,1260,5100,1,0,0,3,8,1260,740,1997,0,98034,47.682,-122.17,1240,12015
"111811",0,365000,2,3.5,1760,7200,1,0,2,3,7,1420,270,2001,0,98115,47.3651,-122.39,1300,11200
"111821",0,340500,2,2.5,5545,42884,1,0,0,4,9,1390,0,2008,0,98146,47.4828,-122.21,1650,3000
"111831",0,364500,3,2,1440,5505,1,0,0,3,8,1240,0,1939,2011,98011,47.5872,-122.398,2050,4566
"111841",0,275000,4,2.25,1370,4580,1.5,0,0,3,7,1010,0,1966,0,98105,47.4815,-122.301,1790,11467
"111851",0,183000,3,3.75,2630,6828,1,0,0,3,7,2460,500,1967,0,98028,47.6167,-122.242,3040,5058
"111861",0,415000,5,2.5,1520,7200,1,0,0,3,8,1190,0,1923,0,98001,47.6134,-122.212,1630,9225
"11187",0,429900,3,1.5,2980,4203,1,0,4,4,7,1510,0,1940,0,98092,47.3867,-122.363,2210,7770
"111881",0,1880000,4,2.5,760,10240,2,0,0,3,7,3310,0,1979,0,98112,47.6133,-122.161,1270,7515
"111891",0,425000,3,1.5,1810,6932,1.5,0,0,3,8,1320,730,1980,0,98144,47.5874,-122.34,1960,7252
"11190",0,445000,4,3.25,1330,1347,1.5,1,0,3,11,1140,900,2001,0,98004,47.5941,-122.219,1370,9336
"11191",0,360000,3,2.5,2250,4290,1,0,0,3,7,1300,50,1983,0,98168,47.4548,-122.362,2170,4635
"111921",0,294950,5,3.25,2060,3600,2,0,0,3,6,2570,620,1997,0,98029,47.3553,-122.281,1670,5750
"11193",0,549900,3,1,2290,8470,1,0,0,3,6,1100,540,1904,0,98198,47.609,-121.952,2570,5500
"111941",0,316000,4,2.5,1660,9315,1,0,0,3,10,720,0,1983,0,98027,47.6554,-122.191,1660,7625
"111951",0,480000,3,2.5,920,6000,2,0,0,5,7,3690,100,1977,0,98028,47.4522,-122.166,1060,7200
"111961",0,355000,3,1.75,4530,7350,2,0,0,4,6,1650,380,1929,0,98055,47.4872,-122.273,1420,5095
"11197",0,3e+05,3,1.75,840,5593,1,0,0,3,7,1740,0,1984,0,98033,47.5456,-122.257,2810,14399
"111981",0,431750,4,3.5,4740,16360,2,0,0,3,10,1300,950,2012,0,98065,47.7149,-122.284,1210,6625
"111991",0,5e+05,3,1,3030,6000,2,0,0,5,6,750,1650,1962,0,98033,47.7399,-122.321,3810,6818
"112001",0,1055000,3,1,1400,5000,1,0,0,3,7,1130,0,1959,0,98042,47.7175,-122.363,1810,32040
"112011",0,405000,5,2.5,1710,9897,1,0,0,3,7,990,430,1929,0,98117,47.7731,-122.147,1280,8750
"112021",0,273000,3,2.5,3070,1499,1,0,0,4,10,1680,800,2006,0,98065,47.5693,-121.867,1940,4800
"11203",0,160000,4,1,1640,43560,2,0,0,4,7,1435,0,1910,0,98077,47.6875,-122.062,2910,5000
"112041",0,520000,4,2.5,1590,6847,1,0,0,3,9,1640,350,1972,0,98116,47.6367,-122.208,2420,10005
"112051",0,434000,3,2.5,3350,1569,2,0,0,3,8,1340,0,2001,0,98001,47.6032,-121.958,2970,3959
"112061",0,990000,3,2.5,5461,5300,1,0,0,3,8,990,1650,1984,0,98072,47.5142,-122.056,2220,8540
"112071",0,396500,2,2,1570,9828,1,0,0,3,9,1460,0,1980,0,98199,47.4971,-122.257,1220,8113
"112081",0,595000,3,1,2440,3504,1,0,0,3,7,1600,0,1961,0,98031,47.3065,-122.146,3290,8650
"11209",0,380000,3,1.75,3110,478288,1,0,0,5,6,1060,0,1985,0,98199,47.6261,-122.169,4670,4590
"112101",0,675000,3,1.5,2620,5120,1,0,0,4,7,2670,0,1950,0,98168,47.4828,-121.698,2200,19210
"112111",0,529941,3,2,3920,6479,2,0,0,4,8,1510,0,2008,0,98103,47.3832,-121.773,1830,11371
"112121",0,290000,4,0.75,1690,4200,2,0,0,4,7,1130,0,2005,1946,98199,47.4715,-122.014,1890,45738
"11213",0,290000,3,1.75,3650,4895,1,0,0,3,7,1780,500,1976,0,98092,47.5679,-122.282,2040,4800
"11214",0,575000,2,2.5,3360,6000,1,0,0,4,7,2620,0,1981,1965,98058,47.616,-122.017,1940,7944
"112151",0,450000,3,1,1380,6035,2,0,0,4,10,1230,0,1966,0,98006,47.6767,-122.147,1440,5129
"112161",0,709000,4,2,1256,6420,2,0,0,3,6,1180,0,1964,0,98116,47.6157,-122.331,1540,8479
"112171",0,601000,4,3.5,1290,1753,1,0,3,3,7,1760,0,1982,0,98019,47.771,-121.973,1820,5924
"11218",0,665000,5,3.75,2680,9000,1,0,0,3,10,2420,0,1955,0,98072,47.3655,-122.309,2080,4589
"112191",0,535000,3,2.75,1470,30940,2,0,3,4,8,940,0,1963,0,98011,47.3182,-122.317,1320,9525
"11220",0,1040890,4,1.75,2990,6664,2,0,0,4,8,1010,1400,1962,0,98023,47.5397,-122.391,2200,8950
"112211",0,650000,4,1,1930,5000,1,0,0,4,7,1690,90,1962,0,98092,47.3059,-122.325,970,10204
"112221",0,317500,3,1.75,3230,6360,1,0,0,4,7,1360,780,1957,0,98034,47.5187,-122.246,2190,9380
"112231",0,325000,3,1,1240,13095,2,0,0,5,10,810,610,1949,0,98107,47.654,-122.015,1170,5040
"112241",0,775950,3,1.5,2220,3954,2,0,0,3,7,700,0,1998,0,98029,47.5683,-122.377,2610,5001
"112251",0,250000,2,2.5,720,4950,2,0,0,5,9,1120,0,2006,0,98112,47.3789,-122.345,1720,19354
"11226",0,5e+05,3,2.5,2720,6202,2,0,0,5,7,1500,0,1944,0,98027,47.7032,-122.443,2070,7650
"112271",0,1085000,3,2,1480,5250,2,0,0,3,11,2860,0,1961,0,98075,47.6536,-122.11,1910,16921
"11228",0,450000,3,2.5,2160,7091,1,0,0,3,7,2340,0,2005,0,98030,47.5768,-122.363,1540,1465
"11229",0,479000,2,2.5,1020,13000,2,0,0,3,7,1490,1050,1990,0,98115,47.4473,-122.288,2180,6946
"112301",0,199900,4,2.25,2460,4080,2,0,0,4,6,1320,550,1966,0,98034,47.6742,-122.325,2070,5000
"11231",0,605000,2,1.5,1250,7560,2,0,0,4,7,901,670,1938,1998,98053,47.6756,-122.221,1450,8660
"112321",0,315000,3,2.5,1120,6320,1.5,0,0,4,9,2620,480,1999,0,98070,47.7073,-122.399,1830,3030
"112331",0,2384000,3,1,1640,1012,1,0,0,3,7,2770,1580,1963,0,98029,47.7302,-122.136,1630,6816
"11234",0,470000,3,2.5,2830,5750,2,0,2,4,7,2230,220,1966,0,98023,47.7711,-122.302,1050,5797
"112351",0,175000,3,1,1480,5000,1,0,0,4,8,1660,0,2014,0,98155,47.3541,-122.221,3230,7477
"112361",0,576000,3,1,720,50155,2,0,0,3,8,1080,0,1992,0,98199,47.4873,-122.27,1880,273992
"112371",0,270000,3,2.5,2080,5658,1,0,0,3,7,1670,710,1990,0,98136,47.3227,-122.305,1890,5000
"11238",0,436110,3,2.5,3960,17313,2,0,0,3,7,2740,570,1986,0,98053,47.3779,-122.342,1910,15323
"11239",0,557500,2,2,1200,14756,1,0,0,4,7,1090,0,1956,0,98119,47.4889,-121.99,1350,5500
"112401",0,450000,3,2.5,2310,745,1,0,0,3,10,1710,700,1962,0,98034,47.657,-122.03,1140,7700
"112411",0,881000,3,3,4010,7989,2,0,0,3,12,1000,1220,1967,0,98040,47.6111,-122.284,1860,7200
"11242",0,465000,2,2.25,1240,5000,1,0,0,3,8,2370,0,1959,0,98065,47.3545,-122.232,1690,14621
"112431",0,340000,3,1.75,2070,12330,1,0,0,3,7,1500,0,1989,0,98126,47.3912,-122.122,1300,4000
"112441",0,248000,5,1,2480,4590,2,0,0,3,8,2060,0,1932,0,98108,47.6679,-122.386,1780,8750
"112451",0,525000,3,1.5,3020,7840,1,0,0,3,8,1210,500,2006,0,98008,47.5253,-122.315,2950,4500
"112461",0,881000,1,1.75,3330,8308,1,0,0,4,7,1990,0,1911,0,98031,47.4297,-122.298,1700,217800
"112471",0,325000,4,1,1120,4650,2,0,0,3,9,1510,1000,2002,0,98126,47.5717,-121.965,1780,8120
"112481",0,465000,4,1.75,2960,27251,2,0,0,3,10,1280,910,1960,0,98108,47.4157,-122.149,2380,6725
"112491",0,678000,4,2.5,1610,8481,2,0,0,3,9,900,700,1987,0,98198,47.4712,-122.166,2200,12500
"112501",0,327000,4,3.5,1900,4000,3,0,0,4,8,2010,0,1946,0,98038,47.4752,-122.367,2230,10224
"11251",0,319950,4,2.5,1070,7991,1,0,0,3,7,4440,0,2014,0,98112,47.504,-122.287,2370,43401
"112521",0,440000,5,2.5,1580,5100,1,0,0,3,6,2500,0,1969,0,98042,47.355,-122.328,1440,6350
"112531",0,350000,2,1,1110,3844,1,0,2,3,7,470,0,1903,0,98033,47.6988,-122.143,1890,4017
"11254",0,570000,3,3.75,2660,14565,2,0,0,4,8,1180,90,1927,0,98059,47.684,-121.953,2030,4972
"112551",0,349500,4,2.25,1420,1274,1.5,0,0,3,9,1400,840,2008,0,98155,47.6872,-122.329,2790,54450
"112561",0,575000,3,1.75,1260,5400,1,0,1,5,8,1980,0,1917,0,98053,47.3658,-122.271,2150,4480
"11257",0,583000,3,2.5,2470,8050,2,0,0,4,8,1760,0,1960,0,98125,47.3581,-122.393,2010,23774
"112581",0,294000,3,2,2300,67953,1.5,0,0,3,8,1250,0,1988,0,98118,47.5346,-122.259,1930,8505
"112591",0,406000,3,2.5,1980,6809,1,0,0,3,7,1530,610,2008,0,98027,47.6012,-122.307,1720,7519
"112601",0,710000,3,1,1990,4420,2,0,0,3,9,2120,2150,1978,0,98059,47.5535,-122.175,1130,11175
"112611",0,335000,3,3.25,3050,7238,2,0,3,5,7,1970,1020,1954,0,98006,47.565,-122.328,820,2867
"11262",0,385000,3,1,1180,5500,1,0,0,4,7,2320,900,2005,0,98059,47.554,-122.351,2150,3880
"112631",0,975000,3,1.75,2040,2797,3,0,3,5,7,1390,920,2008,0,98105,47.6314,-121.878,2700,13068
"11264",0,234000,3,1,1830,13320,2,0,0,3,7,2100,770,1990,0,98077,47.5325,-121.734,3040,1456
"11265",0,305000,3,2.75,3090,265716,1,0,0,4,8,640,200,1968,0,98022,47.6528,-122.39,900,953
"112661",0,548050,3,4,3070,7200,2,0,0,3,7,1230,700,2005,1997,98122,47.6693,-122.163,1410,8066
"112671",0,563000,3,1.75,2610,6825,1,0,0,4,9,2630,0,1987,0,98168,47.6634,-122.177,2840,6750
"112681",0,912000,2,2.5,1310,18741,2,0,3,3,7,1250,0,2013,0,98115,47.5462,-122.16,2790,5000
"112691",0,411500,3,2,2350,6000,1,0,0,5,9,1880,0,1969,0,98125,47.739,-122.021,1800,10541
"112701",0,355000,4,1.5,1680,4576,2,0,0,4,6,2100,670,2007,0,98126,47.5854,-122.356,2340,7600
"112711",0,409000,3,2.5,2130,8667,1,0,0,4,7,770,1020,2014,0,98028,47.546,-122.218,1370,51836
"11272",0,332000,3,1.75,2160,5005,2,0,0,3,8,1760,0,1974,0,98133,47.6874,-122.286,2000,10500
"112731",0,498000,3,2.5,2980,35782,1,0,0,3,7,2090,0,1967,0,98092,47.6427,-122.046,1800,10200
"112741",0,218000,3,3.25,1340,1181,1,0,0,4,6,1540,800,1962,0,98119,47.7212,-122.152,2450,12000
"112751",0,1680000,3,1.75,1820,83231,1,0,0,4,8,1730,1270,2014,0,98014,47.6797,-122.308,1550,9625
"112761",0,303000,4,1,4000,6250,2,0,0,3,9,1120,0,2005,0,98115,47.3805,-122.356,1950,9775
"112771",0,1120000,4,2.5,3130,4764,2,0,0,4,8,930,0,2007,0,98059,47.3595,-122.041,1550,9750
"112781",0,235000,3,1,1860,1800,1.5,0,0,3,7,1730,740,1962,0,98008,47.353,-122.14,1730,7800
"112791",0,435000,4,2.25,1940,5884,2,0,0,4,8,1770,0,1972,0,98102,47.3889,-122.108,1930,6003
"11280",0,289000,3,1,1440,7178,2,0,0,3,8,1420,0,2004,0,98034,47.6811,-122.229,1890,7414
"112811",0,381000,3,2.5,1110,295772,2,0,0,3,10,3190,0,1950,0,98178,47.6525,-122.192,1520,18110
"112821",0,5e+05,3,2.5,2180,85377,2,0,0,4,7,1350,490,1922,0,98038,47.7688,-122.194,2300,10250
"112831",0,537000,3,2,1980,15860,2,0,2,3,6,990,0,1985,0,98005,47.591,-122.118,2130,7800
"112841",0,225000,4,2.75,3190,8378,1,0,0,4,8,1840,0,1967,0,98199,47.4701,-122.307,2303,9902
"112851",0,582000,3,2.5,1730,4131,1,0,0,3,9,1960,0,2001,0,98001,47.692,-122.306,1630,7920
"112861",0,620000,3,2,1960,14030,1,0,0,3,7,1740,0,2007,0,98042,47.5106,-122.033,1050,8625
"112871",0,615000,3,1,2670,6859,2,0,3,3,8,1730,210,1968,0,98023,47.6367,-122.263,2590,13714
"112881",0,551000,2,2.5,960,13463,1,0,0,3,7,1510,540,2014,0,98133,47.5117,-121.996,2310,6550
"112891",0,160000,4,4.5,770,8118,1,0,2,3,8,1850,810,1912,0,98125,47.3515,-122.066,2160,914
"112901",0,1310000,3,2.25,1600,1133,1,0,0,3,6,2260,0,2012,0,98198,47.6297,-121.861,1570,11396
"112911",0,235000,3,3.5,1430,7200,1,0,0,3,7,1930,770,1961,0,98103,47.3266,-122.357,1770,14602
"112921",0,306000,4,2.25,1480,15250,2,0,0,3,8,1200,0,2011,0,98019,47.5064,-122.237,3400,9915
"11293",0,460000,3,1,2720,3502,2,0,0,4,9,1780,0,2008,0,98178,47.4451,-122.248,2100,5871
"112941",0,499000,5,1.75,2040,23623,1,0,0,3,7,1750,440,1964,0,98045,47.6801,-122.123,1600,10112
"112951",0,360000,4,2.75,1710,4000,2,0,0,4,7,1320,190,1918,0,98125,47.6844,-122.124,2170,12325
"112961",0,448000,3,2.5,3420,705,1,0,0,4,8,1760,0,1984,0,98125,47.6379,-122.168,1910,27940
"11297",0,488000,3,2.5,1600,6450,1,0,0,4,9,2080,0,1975,0,98033,47.7107,-122.402,1430,7560
"112981",0,257500,5,2.5,1480,15959,2,0,0,3,7,2520,0,1959,0,98024,47.5398,-122.29,2090,5477
"112991",0,260000,4,2.5,1200,5750,1,0,0,4,7,1010,0,2014,2005,98019,47.3657,-122.024,2430,6350
"113001",0,250000,4,2,1240,11726,1,0,0,4,7,1940,0,1982,0,98033,47.7142,-122.285,2920,26289
"11301",0,931088,4,1.5,1660,8400,2,0,2,3,7,2590,0,1976,0,98003,47.6208,-122.313,2688,6772
"113021",0,402500,1,2.5,1280,5508,2,0,0,3,10,1200,0,2006,0,98117,47.697,-122.121,3710,3876
"11303",0,5e+05,3,2.5,900,5756,1,0,0,3,7,1400,370,2000,0,98001,47.6499,-122.216,920,4188
"113041",0,538900,3,1,2180,10000,1,0,0,4,6,4320,0,1930,0,98022,47.534,-122.344,2620,10095
"113051",0,207000,6,4,2640,6110,2,0,0,3,11,1070,290,1954,0,98034,47.6351,-122.323,2070,1304
"113061",0,452950,3,1.75,1050,5500,1,0,0,4,7,3410,0,2014,0,98155,47.5789,-122.384,1840,8300
"113071",0,486000,4,2.25,1730,12350,1,0,3,4,8,1590,400,1951,0,98155,47.3538,-122.213,1580,7348
"113081",0,309933,4,3.25,1090,1449,2,0,0,3,7,1670,0,1918,0,98056,47.5309,-122.094,1480,6916
"113091",0,925000,4,1,1960,5000,1,0,3,3,10,900,0,1989,1991,98045,47.3041,-122.178,1970,7200
"113101",0,350000,4,2.5,3140,6856,1,0,0,4,9,1550,750,1926,0,98126,47.5162,-122.183,1470,9622
"113111",0,294950,4,2.5,1120,6195,1,0,0,4,7,2180,0,1921,0,98070,47.4598,-122.16,2170,14940
"113121",0,305000,4,2.75,1860,8400,1,0,0,3,7,1414,0,1918,0,98031,47.6926,-122.391,2080,9744
"113131",0,925000,3,2.5,2710,7440,2,0,0,3,10,1180,0,2014,0,98019,47.7573,-122.32,4040,5922
"113141",0,1280000,2,2.5,2150,5100,1,0,2,3,8,3320,0,1984,0,98103,47.5177,-122.177,1714,6732
"113151",0,9e+05,3,3,2200,4239,1,0,0,3,7,2290,500,1978,0,98074,47.6789,-122.191,1460,2650
"113161",0,750000,3,3,1850,104108,1,0,0,4,9,1340,900,1954,0,98003,47.667,-122.346,2510,7874
"113171",0,339950,3,2.25,1160,3580,1,0,0,5,7,3680,0,1976,0,98106,47.6287,-122.357,2480,5418
"113181",0,796000,4,3.25,2050,17383,1.5,0,0,4,8,1160,0,2011,0,98118,47.7503,-122.345,2260,7298
"11319",0,575000,3,2.5,2050,3500,2,0,0,3,8,3090,0,1978,0,98008,47.669,-122.316,1700,1375
"11320",0,340000,4,2.25,800,4888,1,0,0,4,7,910,1135,1977,0,98166,47.2702,-122.397,3780,13054
"113211",0,295000,3,1.5,2390,24740,2,0,0,3,7,2420,0,1952,0,98144,47.6213,-122.31,2850,4812
"113221",0,560000,3,2.5,2190,5929,1,0,0,4,8,1680,0,1961,0,98027,47.7105,-122.094,1100,6368
"113231",0,699000,5,1.75,2300,1840,1,0,0,5,7,990,0,1912,0,98133,47.2597,-122.022,1900,11008
"113241",0,457000,2,1,1950,5246,2,0,0,4,9,2242,580,1969,0,98118,47.3697,-122.017,2190,9660
"113251",0,525000,4,2,5190,8800,1,0,0,4,7,2440,0,1974,0,98103,47.4616,-122.085,1810,9750
"11326",0,346950,5,4.25,1996,4400,2,0,0,5,7,1650,0,1922,0,98031,47.3616,-122.372,2250,7680
"11327",0,622000,4,2.25,1610,8755,1,0,0,3,7,1970,0,1981,0,98019,47.5525,-122.293,2870,5000
"11328",0,251700,3,1,2480,1487,2,0,0,3,7,1470,420,1910,0,98074,47.4568,-122.018,2070,11815
"113291",0,3e+05,4,2.25,1920,7688,2,0,0,3,7,1290,580,1987,0,98004,47.4467,-122.371,1420,8385
"113301",0,610000,3,2.5,2180,2040,1,0,0,3,9,950,480,1996,0,98040,47.5303,-122.336,1520,15000
"113311",0,748000,2,1,2000,3784,2,0,2,5,7,830,970,1940,0,98059,47.5674,-122.377,1720,8258
"113321",0,838000,3,1.5,1370,4851,3,0,0,4,8,1290,1190,1938,0,98059,47.5524,-121.956,1760,8649
"113331",0,178500,3,2.5,2620,6350,1,0,0,3,7,1000,0,1900,0,98136,47.7458,-122.154,3370,9472
"113341",0,515000,3,2.75,1430,6183,1.5,0,3,3,7,2810,0,1969,0,98116,47.3568,-122.194,4400,3150
"113351",0,365000,5,1.75,2140,1194,1,0,0,4,7,1580,0,1978,1994,98059,47.3482,-122.231,1480,11237
"11336",0,285000,2,1,800,4400,1,0,0,4,6,1320,0,1957,0,98199,47.4353,-122.014,1910,37731
"113371",0,436110,3,5,1630,8159,3,0,0,3,7,1240,960,1968,0,98033,47.6213,-122.021,1600,11213
"113381",0,603000,5,2.75,3260,3000,2,0,0,3,10,1350,0,1967,0,98038,47.667,-122.383,2890,1385
"113391",0,845000,3,2,1580,4000,1,0,3,3,8,1060,0,1950,0,98199,47.6727,-122.178,2460,7600
"11340",0,449500,2,4.25,2920,17199,1,0,0,3,8,1790,0,1913,0,98119,47.3672,-122.374,1320,4000
"113411",0,436000,2,2.5,2970,6000,2,0,0,3,10,960,0,1985,0,98117,47.6988,-122.196,1940,37887
"113421",0,527950,2,1.5,1220,7700,1,0,0,4,7,2640,850,2005,0,98030,47.6651,-122.306,1760,12850
"113431",0,225000,5,2.5,1390,8400,2,0,0,3,6,2260,1050,1979,0,98105,47.7314,-122.273,1690,7200
"11344",0,540000,3,4,1690,3250,1,0,3,4,7,1850,1070,1978,0,98029,47.5252,-122.055,1250,5700
"113451",0,229000,6,4.5,2500,4950,2,0,0,4,7,1160,0,1970,0,98074,47.1942,-122.352,2450,22474
"113461",0,540000,5,3,1540,7282,1,0,1,3,9,1360,1120,2005,0,98115,47.7024,-122.18,1260,6000
"113471",0,760000,2,1,1090,7854,2.5,0,0,4,7,1520,450,1998,0,98126,47.6168,-122.367,1360,7392
"11348",0,950000,3,1.75,2350,7587,2,0,0,3,7,750,0,1990,0,98008,47.6158,-122.021,1880,5883
"113491",0,330000,4,2,1920,1179,2,0,0,3,8,2790,0,1963,0,98168,47.5259,-122.277,1740,2960
"113501",0,1490000,3,1.75,1890,7680,2,0,1,4,7,2680,530,1913,0,98029,47.4845,-122.109,2510,10723
"11351",0,360000,3,3,1900,6364,1,0,0,3,9,1030,610,1972,0,98075,47.2666,-121.773,1120,5000
"113521",0,725000,3,1,1850,15375,1,0,0,4,6,770,0,1906,0,98058,47.6196,-122.086,1050,6119
"113531",0,5e+05,2,3.25,3660,10160,2,0,0,3,7,840,560,1949,0,98178,47.5496,-122.036,1710,196591
"113541",0,285000,3,2.5,2040,3500,1,0,0,4,9,720,0,1987,0,98117,47.6779,-121.963,2640,11612
"11355",0,215000,2,1.5,2800,9759,1,0,0,3,7,1040,0,1962,0,98122,47.3576,-122.183,1750,23958
"113561",0,185000,4,2.5,2200,9600,1,0,0,4,12,3100,590,2007,0,98092,47.3144,-122.203,2190,8887
"113571",0,382000,5,2.25,1050,6000,1,0,0,3,8,900,0,2000,0,98146,47.7279,-122.332,1460,1763
"113581",0,487500,4,3.5,1952,17383,2,0,0,3,7,1210,1250,1955,0,98001,47.5659,-122.285,1580,4950
"11359",0,395000,3,1,3540,11575,1,0,0,5,9,1630,0,1932,0,98055,47.5671,-122.362,3500,3166
"113601",0,306500,3,1,3190,12028,2,0,0,3,6,990,0,1989,0,98106,47.6207,-122.281,3320,16200
"113611",0,317625,2,2,570,12672,1,0,0,3,8,1830,1120,2006,0,98023,47.4899,-122.287,2910,10000
"113621",0,360000,4,1,1540,7350,2,0,0,3,7,2300,0,1949,0,98034,47.3076,-122.142,1600,6600
"11363",0,475000,3,1.5,2420,8401,1,0,0,4,7,1340,500,2003,0,98115,47.5476,-122.21,2090,10804
"113641",0,285000,3,2.5,1520,6653,2,0,0,4,8,1580,0,1967,0,98112,47.5062,-122.18,1440,15700
"11365",0,826000,1,1,3320,7969,1,0,0,4,7,1320,0,1925,0,98108,47.5603,-122.027,2310,8640
"113661",0,1728000,3,2.5,2690,6240,1.5,0,0,3,8,1090,0,2003,0,98115,47.3534,-122.037,1670,2671
"113671",0,815000,3,1,840,17126,1,1,0,3,7,820,0,1997,0,98027,47.5699,-122.116,2560,38636
"113681",0,352000,4,3.25,2190,7355,2,0,0,5,7,4740,1280,1977,0,98006,47.694,-121.924,3600,5100
"113691",0,886000,3,3.25,2900,40608,1,0,3,3,10,3010,0,1992,0,98074,47.6897,-122.319,1990,5400
