"","y","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"53361",0,758,"Germany","Male",28,2,0,2,1,1,182528.44,0
"53371",0,601,"France","Female",39,6,129499.42,1,1,0,62370.67,0
"53381",0,668,"Spain","Male",50,9,0,1,1,0,172832.9,1
"53391",0,794,"Spain","Male",37,5,0,2,1,1,139356.3,0
"53401",0,659,"Spain","Female",32,6,108306.44,2,1,0,17848.3,1
"53411",0,560,"Spain","Male",38,2,68332.96,1,1,0,77703.19,1
"53421",0,670,"Spain","Male",39,4,0,1,1,0,134396.64,0
"53431",0,507,"France","Female",36,1,109508.68,2,1,0,155870.82,0
"5344",0,836,"France","Male",45,3,0,1,1,0,1914.41,0
"53451",0,606,"France","Male",30,1,0,1,1,1,81634.45,0
"5346",0,813,"Germany","Male",41,9,129965.18,2,1,0,62989.82,1
"53471",0,581,"France","Male",38,9,0,1,1,0,54277.45,0
"5348",0,826,"Spain","Male",37,9,159441.27,1,1,0,71071.47,0
"53491",0,710,"France","Female",27,7,0,2,1,1,169386.81,0
"5350",0,731,"France","Male",44,5,0,2,1,1,187508.06,0
"5351",0,540,"France","Male",58,3,210433.08,2,0,0,63795.8,0
"5352",0,690,"France","Male",49,8,98668.18,2,1,0,38433.35,0
"53531",0,513,"France","Male",39,8,115625.07,2,0,0,172129.26,0
"53541",0,621,"Germany","Male",34,0,0,2,1,0,141998.89,1
"53551",0,622,"Germany","Female",42,2,141675.23,2,1,0,105433.53,0
"53561",0,651,"Germany","Female",42,10,123081.84,2,1,0,163570.25,0
"53571",0,478,"France","Female",42,8,144450.58,2,1,1,134462.29,0
"5358",0,604,"France","Male",40,9,0,1,1,1,34948.77,0
"53591",0,674,"France","Male",52,3,113348.5,2,1,0,137961.41,0
"53601",0,777,"France","Male",78,2,123042,2,1,0,10023.15,0
"53611",0,689,"Spain","Male",43,8,135203.81,2,1,1,114669.79,0
"53621",0,691,"France","Female",51,9,135213.71,2,1,0,177719.88,0
"53631",0,666,"Spain","Female",23,3,0,2,1,0,96823.32,0
"53641",0,520,"Germany","Female",36,7,124857.69,2,1,1,3472.63,0
"53651",0,626,"Germany","Female",34,8,144094.2,2,1,1,199484.96,0
"53661",0,651,"Spain","Female",66,0,0,2,0,1,81723.8,1
"5367",0,579,"France","Male",41,10,103846.65,1,1,1,146145.93,0
"5368",0,591,"Spain","Female",27,3,127760.07,2,0,0,106761.47,0
"53691",0,633,"France","Female",57,5,0,2,0,1,23101.13,0
"53701",0,569,"Germany","Male",23,7,98807.45,1,1,0,182354.46,0
"53711",0,849,"France","Male",46,4,124099.13,2,1,0,115291.86,0
"53721",0,646,"France","Male",33,8,121063.85,1,0,0,72402,1
"53731",0,654,"Spain","Female",31,7,0,2,0,0,44719.5,0
"5374",0,687,"France","Female",23,0,128647.98,1,0,1,148210.64,0
"53751",0,751,"Spain","Female",49,1,112564.62,1,1,0,134878.34,0
"53761",0,728,"France","Female",48,5,0,2,1,0,48990.5,0
"53771",0,684,"France","Male",38,4,0,1,1,1,29358.57,1
"53781",0,746,"France","Female",40,4,0,1,1,1,72196.57,1
"53791",0,667,"France","Female",35,7,97001.36,1,1,0,120834.48,0
"53801",0,592,"France","Male",35,3,115545.33,2,1,1,166187.1,0
"5381",0,623,"France","Female",41,1,146584.19,1,1,1,30722.52,0
"53821",0,678,"France","Female",35,9,117300.02,2,1,0,13455.43,0
"53831",0,721,"France","Female",46,7,96202.32,1,1,0,125557.95,0
"53841",0,612,"Spain","Male",50,1,0,1,1,0,193135.25,0
"53851",0,668,"France","Female",38,6,116121.84,2,1,1,41879.99,0
"53861",0,516,"Spain","Male",35,1,0,2,1,0,51099.56,0
"5387",0,584,"Spain","Male",29,1,124119.54,2,1,1,141501.45,0
"53881",0,566,"France","Male",29,6,127786.28,1,1,0,3756.23,0
"5389",0,742,"France","Male",37,4,182065.85,2,1,0,57764.65,0
"53901",0,666,"France","Female",74,9,127823.93,1,1,1,55593.8,0
"5391",0,665,"Germany","Female",42,8,138214.5,2,1,1,153698.65,0
"53921",0,747,"Spain","Male",32,2,153058.64,1,0,1,51703.09,0
"53931",0,730,"Germany","Male",47,9,0,2,1,0,76551.7,0
"53941",0,684,"France","Female",41,4,87772.52,2,1,0,58363.94,1
"5395",0,705,"France","Male",29,7,81132.21,1,1,0,187740.04,0
"53961",0,532,"Germany","Male",38,4,111179.83,1,0,0,102153.75,0
"53971",0,685,"Spain","Female",34,5,0,1,1,0,121408.55,0
"5398",0,560,"Germany","Male",38,3,0,2,0,1,38984.37,0
"5399",0,664,"France","Female",28,5,107963.38,1,0,0,164137.36,1
"54001",0,838,"Germany","Female",39,1,119638.21,1,1,1,174205.22,0
"5401",0,720,"France","Female",42,2,104405.54,2,0,0,76076.2,0
"54021",0,595,"Germany","Male",24,4,156001.68,1,0,1,113482.2,0
"54031",0,837,"France","Female",39,1,0,2,1,0,39297.48,0
"54041",0,654,"France","Female",40,4,92674.94,1,0,0,117841.06,1
"5405",0,606,"Spain","Male",33,1,0,1,1,0,27286.1,1
"54061",0,661,"Germany","Male",58,2,0,1,0,0,52525.15,1
"54071",0,600,"Spain","Female",46,7,118723.11,1,1,0,120376.87,0
"54081",0,697,"Germany","Male",40,8,108601,1,1,1,170382.99,0
"54091",0,654,"Germany","Male",37,1,0,2,1,1,59927.99,1
"54101",0,850,"France","Male",38,7,0,2,1,0,22527.27,0
"54111",0,679,"Spain","Female",32,2,76769.68,2,1,0,38433.35,1
"5412",0,579,"Germany","Male",38,3,152309.37,1,1,1,80006.65,1
"5413",0,723,"France","Male",40,5,168197.66,1,1,0,113408.11,0
"54141",0,718,"Spain","Female",55,3,115442.19,2,0,1,143668.58,1
"54151",0,682,"France","Male",47,6,0,2,1,0,46791.09,0
"54161",0,729,"France","Female",36,8,204223.03,2,1,0,64516.8,0
"54171",0,533,"France","Female",31,5,157731.6,1,1,0,189727.12,1
"5418",0,755,"France","Female",37,3,90560.3,2,1,1,44099.75,0
"54191",0,617,"Spain","Female",37,7,53369.13,2,1,0,103480.69,0
"54201",0,649,"Spain","Male",40,4,135870.01,1,1,1,161579.85,0
"54211",0,645,"Spain","Female",42,7,129974.79,2,0,0,137452.57,0
"54221",0,513,"France","Female",37,7,0,2,1,0,84972.9,0
"5423",0,653,"France","Female",39,8,56228.25,2,1,0,164453.98,0
"54241",0,565,"Spain","Male",43,8,106365.29,1,1,1,47952.45,0
"54251",0,581,"France","Female",31,10,192407.97,1,1,1,141533.19,0
"54261",0,673,"Spain","Male",39,7,88294.6,1,1,1,58203.67,1
"5427",0,609,"France","Female",51,5,105767.28,1,1,0,33823.5,0
"54281",0,825,"France","Male",37,0,154712.58,1,1,0,38570.13,0
"54291",0,611,"Germany","Male",55,5,124601.58,2,1,0,83478.12,0
"54301",0,850,"Germany","Female",41,9,133231.48,1,0,0,66879.27,0
"54311",0,608,"Germany","Male",38,7,122038.34,1,1,0,41866.26,0
"54321",0,717,"Germany","Male",42,5,177728.55,3,0,0,198055.94,0
"5433",0,542,"Germany","Female",45,8,0,2,1,1,191370.97,0
"5434",0,635,"France","Female",33,3,82407.51,2,0,1,193179.88,1
"5435",0,618,"Germany","Male",39,3,0,2,1,0,199674.83,1
"54361",0,640,"France","Male",40,5,105007.31,1,1,0,10625.91,1
"54371",0,636,"France","Female",22,0,126833.79,3,1,1,101039.53,0
"54381",0,725,"France","Female",33,3,0,1,0,1,25292.53,1
"54391",0,618,"Spain","Male",32,6,0,1,1,1,8949.2,0
"54401",0,758,"Spain","Male",46,6,0,2,0,0,108891.3,1
"54411",0,696,"Spain","Male",39,9,122793.96,1,1,0,163757.29,0
"54421",0,635,"France","Male",38,1,144258.52,1,1,0,38153.19,0
"54431",0,746,"France","Female",47,2,167983.17,1,1,0,38794.57,0
"5444",0,601,"Germany","Female",66,6,126725.25,2,1,0,51587.04,0
"54451",0,650,"France","Male",23,6,122168.65,2,1,1,126223.84,0
"5446",0,644,"France","Male",31,3,0,1,1,1,118272.07,0
"54471",0,739,"Spain","Male",37,3,106328.08,2,1,1,118913.53,0
"54481",0,754,"Germany","Female",31,0,107980.37,2,0,0,59457,1
"54491",0,547,"Spain","Female",33,8,116498.22,2,1,1,74940.5,0
"54501",0,629,"France","Male",32,3,127122.79,1,0,0,110509.9,0
"54511",0,727,"Spain","Female",42,9,0,2,1,1,56176.31,1
"54521",0,601,"Germany","Female",50,2,0,3,1,0,58719.63,0
"5453",0,712,"France","Male",30,4,0,1,0,1,147964.99,1
"5454",0,653,"France","Female",22,9,170008.84,2,1,1,123006.91,0
"54551",0,520,"France","Male",39,5,0,2,1,0,175295.89,0
"54561",0,688,"France","Male",39,7,0,1,1,1,64831.36,0
"54571",0,596,"France","Male",29,4,69143.91,1,1,0,182609.97,0
"5458",0,654,"France","Male",29,6,90402.77,2,1,0,186910.74,0
"54591",0,519,"France","Male",46,9,0,1,1,1,176858.5,0
"54601",0,850,"France","Male",34,7,122295.17,1,1,1,175082.2,0
"54611",0,667,"France","Male",42,2,163097.55,1,0,1,77737.86,1
"54621",0,608,"Spain","Male",40,6,56228.25,1,1,1,16491.64,0
"54631",0,755,"France","Male",31,9,170331.37,2,1,0,32125.98,0
"54641",0,577,"France","Female",40,8,0,2,0,0,181051.99,0
"54651",0,524,"France","Male",50,9,0,2,0,1,166677.35,0
"54661",0,666,"France","Male",39,5,107548.94,2,1,0,25395.83,0
"54671",0,578,"France","Male",32,2,78391.17,1,1,0,166526.26,1
"54681",0,570,"Germany","Male",34,3,0,2,1,1,90256.06,0
"5469",0,735,"Germany","Male",37,1,156325.38,1,0,0,144682.17,1
"54701",0,624,"Spain","Male",35,5,0,1,1,0,101192.08,1
"54711",0,660,"Spain","Male",42,10,103560.57,1,1,1,182913.95,0
"54721",0,804,"France","Female",38,2,0,1,1,0,68021.9,1
"54731",0,620,"Spain","Female",59,3,119654.44,2,1,0,182355.21,0
"5474",0,797,"Spain","Female",36,0,0,2,0,1,4400.32,0
"54751",0,672,"France","Male",37,8,153880.15,1,0,1,108675.01,0
"5476",0,613,"France","Male",28,5,0,2,1,1,88396.6,0
"54771",0,723,"Germany","Male",28,7,0,1,1,0,147668.64,0
"54781",0,694,"France","Female",29,6,127504.57,2,0,1,169469.3,0
"54791",0,774,"France","Female",30,5,0,1,0,1,36209.1,0
"54801",0,523,"Spain","Male",48,1,121968.11,1,1,1,37147.61,0
"54811",0,743,"France","Male",52,4,0,2,0,0,79314.1,0
"54821",0,564,"Spain","Male",33,2,84445.68,1,1,1,101455.07,0
"54831",0,625,"France","Female",44,8,111920.13,2,0,1,186235.98,0
"54841",0,686,"Germany","Female",31,4,108716.59,1,1,0,23974.85,0
"54851",0,416,"Germany","Male",37,3,145965.33,2,0,1,30781.77,0
"54861",0,621,"Germany","Male",33,6,127475.24,1,1,1,30114.32,0
"54871",0,689,"France","Female",56,6,117864.85,2,1,0,73418.29,0
"5488",0,709,"France","Female",37,5,0,1,1,1,176137.2,1
"5489",0,608,"Spain","Male",57,6,0,1,0,1,113639.64,0
"54901",0,616,"Germany","Male",39,5,0,1,0,1,140941.47,0
"54911",0,757,"Spain","Female",49,6,0,2,1,1,136377.21,1
"54921",0,591,"France","Female",40,6,131778.08,1,1,0,97684.46,0
"54931",0,821,"Spain","Female",62,9,86614.06,2,0,1,182765.14,0
"54941",0,529,"Germany","Male",27,2,0,1,0,1,185144.08,0
"5495",0,710,"Spain","Male",25,4,0,1,1,0,137491.23,0
"54961",0,492,"France","Male",70,3,0,1,1,0,107499.39,0
"54971",0,463,"France","Male",51,6,0,2,1,1,115287.99,0
"5498",0,684,"France","Male",39,9,175754.87,2,1,0,77047.78,0
"54991",0,548,"France","Female",31,9,81733.74,1,0,1,9445.42,0
"55001",0,714,"France","Male",43,5,0,2,0,1,31445.03,0
"55011",0,674,"France","Female",26,7,88378.6,2,1,0,164549.74,0
"55021",0,796,"Spain","Male",25,4,0,1,0,1,23425.78,0
"55031",0,810,"France","Female",59,4,97460.1,1,0,0,93439.75,0
"55041",0,686,"France","Female",32,9,0,1,0,0,42495.81,0
"55051",0,479,"Spain","Female",37,2,0,2,1,1,133672.61,0
"55061",0,544,"Spain","Female",23,5,112088.04,2,1,0,35534.68,0
"55071",0,589,"Spain","Male",43,6,110829.52,2,1,0,12796.43,0
"5508",0,730,"Germany","Male",23,7,108300.27,2,1,1,183646.41,0
"55091",0,759,"France","Male",43,4,140745.33,3,1,0,64477.25,0
"5510",0,635,"Spain","Male",34,1,0,2,0,1,8590.83,1
"5511",0,602,"Spain","Male",30,5,0,1,1,1,48357.9,0
"55121",0,663,"France","Female",37,8,83161.65,1,1,1,21852.91,0
"55131",0,547,"France","Male",39,1,0,1,0,1,65906.07,1
"55141",0,738,"Spain","Male",40,3,114330.95,1,1,0,33656.35,0
"55151",0,758,"France","Female",33,8,0,2,0,0,154775.7,0
"5516",0,674,"France","Female",37,8,0,2,0,1,93739.71,0
"5517",0,420,"France","Male",50,4,0,2,1,1,196858.4,0
"55181",0,614,"Germany","Male",23,9,54817.55,1,1,0,107673.35,1
"55191",0,809,"France","Male",42,2,0,2,1,1,82351.06,0
"55201",0,473,"France","Female",37,7,0,2,1,1,157822.54,1
"55211",0,615,"Germany","Male",41,9,97665.61,1,1,0,27513.47,0
"55221",0,652,"Germany","Male",26,4,97331.19,1,1,0,152054.33,0
"55231",0,609,"Germany","Female",59,4,167273.71,2,1,1,111573.3,0
"55241",0,574,"France","Male",30,1,151105.68,1,1,1,93777.61,0
"5525",0,600,"France","Male",37,1,116854.71,2,1,1,66753.1,0
"55261",0,770,"Germany","Male",33,7,0,2,1,1,27822.99,0
"55271",0,688,"France","Female",68,6,124271.26,2,0,1,141210.5,0
"55281",0,689,"France","Female",37,3,0,1,1,1,153786.46,0
"55291",0,702,"France","Female",50,4,0,2,0,1,67998.45,0
"55301",0,834,"Germany","Female",36,2,0,1,1,0,35593.18,0
"55311",0,670,"France","Male",45,9,0,1,1,0,139481.53,0
"55321",0,698,"Spain","Male",58,8,0,1,0,1,6936.27,0
"55331",0,760,"Germany","Male",29,1,122929.42,2,1,1,198766.61,0
"55341",0,746,"France","Male",34,4,123311.39,1,0,0,56594.36,0
"55351",0,803,"France","Female",37,6,113193.51,1,1,0,91514.62,0
"55361",0,675,"Germany","Male",46,5,0,1,1,1,198929.84,0
"55371",0,770,"France","Male",35,3,111812.52,2,0,0,36540.63,0
"55381",0,704,"Spain","Male",46,7,0,1,1,1,156868.21,1
"55391",0,627,"Spain","Male",28,9,105271.56,1,1,1,33759.41,0
"5540",0,602,"Spain","Male",33,0,0,2,1,1,194310.1,0
"55411",0,559,"Germany","Male",40,0,105525.65,2,1,0,50777.77,0
"55421",0,584,"Spain","Female",42,6,114959.12,2,1,1,50974.57,0
"5543",0,648,"France","Male",33,7,131834.76,2,1,1,79579.94,0
"55441",0,658,"France","Male",42,7,148326.09,3,0,0,128882.66,0
"55451",0,588,"France","Male",37,6,0,1,1,1,113845.19,0
"55461",0,643,"Spain","Male",36,2,119023.28,2,1,1,180990.29,0
"55471",0,567,"Spain","Male",26,8,0,1,1,0,23180.37,0
"5548",0,811,"France","Female",31,4,142393.11,2,1,0,3937.37,0
"55491",0,850,"France","Male",43,5,121898.82,2,1,1,118570.53,0
"55501",0,509,"Spain","Male",38,4,126817.65,1,1,1,12833.96,0
"5551",0,501,"France","Male",20,7,142765.24,1,0,1,48249.88,0
"55521",0,578,"France","Female",52,5,118235.7,1,1,0,97338.62,0
"55531",0,775,"France","Male",28,2,88915.37,1,1,1,69381.05,0
"55541",0,451,"France","Male",31,4,0,1,0,0,58854.88,0
"55551",0,543,"France","Female",32,0,131317.48,2,1,1,82522.61,0
"55561",0,648,"France","Female",32,9,0,2,1,1,163295.87,0
"55571",0,695,"Spain","Female",57,8,0,2,1,0,121457.88,0
"55581",0,590,"France","Female",35,6,117559.05,2,1,1,136649.8,1
"55591",0,571,"Germany","Male",39,4,0,2,1,1,62627.55,0
"55601",0,568,"Spain","Male",45,7,0,2,1,0,82938.99,0
"55611",0,579,"France","Male",57,9,137464.04,2,1,1,87310.59,0
"55621",0,644,"Germany","Female",42,4,0,1,1,1,193362.99,0
"55631",0,682,"Germany","Male",34,6,0,2,1,1,138871.12,0
"55641",0,754,"France","Male",27,7,129109.02,1,0,0,147600.54,0
"5565",0,718,"Germany","Male",39,7,133446.34,1,1,1,89099.18,0
"55661",0,749,"Spain","Male",39,3,0,1,1,0,92277.47,0
"5567",0,667,"Spain","Female",52,4,197436.82,1,1,0,181945.52,0
"55681",0,490,"France","Male",21,8,116574.84,1,1,0,121747.96,1
"55691",0,779,"France","Female",31,4,0,1,1,1,90177.3,0
"55701",0,667,"France","Male",38,5,0,1,1,1,26843.76,0
"5571",0,713,"Spain","Male",25,8,148795.17,1,0,0,5552.37,0
"55721",0,732,"Spain","Female",35,7,115301.31,2,1,0,63297.7,1
"55731",0,568,"France","Male",39,6,83889.03,2,1,0,78858.07,0
"55741",0,588,"France","Male",34,5,0,1,1,1,173052.19,0
"55751",0,847,"Germany","Male",28,1,85859.76,1,1,1,56770.76,0
"5576",0,808,"Spain","Male",42,1,0,1,1,0,108872.45,1
"5577",0,628,"Spain","Male",75,6,137624.4,2,1,0,9796.69,0
"55781",0,788,"Spain","Female",29,9,104001.38,3,1,0,66526.01,0
"55791",0,658,"France","Female",34,1,0,3,1,0,197861.16,0
"55801",0,817,"Germany","Male",39,1,0,2,0,0,103068.22,0
"55811",0,790,"Germany","Male",25,3,191523.09,1,1,0,154641.91,0
"55821",0,761,"Spain","Male",39,5,152509.25,1,1,0,93550.53,1
"55831",0,565,"France","Female",30,9,0,2,1,1,186275.7,0
"55841",0,689,"France","Female",40,10,124626.07,2,1,0,73873.65,0
"55851",0,651,"France","Female",29,3,0,1,0,1,29132.43,0
"55861",0,678,"Germany","Male",35,6,115301.31,1,1,1,12368.11,0
"5587",0,594,"France","Female",53,7,0,1,1,0,116706,0
"55881",0,643,"Spain","Female",24,0,0,1,0,0,175178.56,0
"5589",0,763,"France","Male",59,2,0,2,0,0,33606.52,1
"5590",0,421,"France","Female",38,4,151191.31,2,1,0,86791.9,0
"55911",0,691,"France","Male",28,7,0,2,1,0,46374.64,0
"55921",0,628,"France","Female",28,6,87926.24,1,1,1,36885.85,1
"5593",0,672,"France","Female",29,0,75150.34,1,1,0,141075.51,0
"55941",0,630,"France","Male",29,9,186558.55,1,1,1,4554.67,1
"55951",0,648,"Germany","Male",24,6,77919.78,2,1,0,156660.21,0
"55961",0,725,"Spain","Female",35,6,0,1,0,0,197812.16,0
"5597",0,518,"France","Female",40,9,110923.15,2,0,1,136119.96,0
"55981",0,693,"Spain","Male",39,5,195926.39,2,1,1,187658.09,0
"55991",0,767,"Spain","Female",37,7,136325.48,1,0,0,144184.06,1
"56001",0,577,"Germany","Male",43,4,0,2,1,1,124095.69,0
"56011",0,554,"France","Male",37,3,101744.84,2,1,0,62933.03,0
"56021",0,664,"France","Female",33,3,144244.59,2,1,0,116467.35,1
"56031",0,850,"France","Male",38,6,161371.5,2,0,1,197226.32,1
"56041",0,647,"Germany","Female",35,9,76769.68,2,1,0,138176.78,0
"56051",0,615,"France","Male",38,6,122806.95,2,1,0,99654.13,0
"56061",0,576,"Germany","Male",54,6,190479.48,1,0,1,38596.34,1
"56071",0,556,"Germany","Female",46,6,0,1,1,0,91514.62,0
"56081",0,705,"France","Male",43,2,122403.24,2,0,0,105140.92,0
"56091",0,850,"Spain","Male",47,9,126418.14,1,1,0,137674.55,0
"5610",0,631,"Germany","Female",22,2,0,1,0,0,50972.6,0
"5611",0,820,"Spain","Male",18,6,0,1,0,0,6203.66,1
"5612",0,386,"France","Female",24,9,0,1,1,0,155304.53,0
"56131",0,837,"Germany","Male",31,1,0,1,1,0,177506.66,0
"56141",0,642,"Spain","Female",33,10,63176.44,1,1,1,70196.23,1
"56151",0,619,"Spain","Male",34,8,131754.11,1,0,1,19302.78,1
"5616",0,658,"Germany","Male",38,7,114268.85,2,1,0,134676.72,0
"56171",0,786,"France","Female",41,8,99811.44,2,1,1,67667.19,0
"56181",0,587,"Spain","Male",29,2,142711.81,1,0,0,667.66,0
"5619",0,582,"France","Female",40,7,145933.27,1,1,0,129031.19,1
"56201",0,497,"France","Female",37,7,148481.09,1,1,0,51980.25,1
"56211",0,619,"France","Female",40,8,130806.99,1,1,1,28266.9,1
"56221",0,507,"Germany","Female",54,2,176702.36,1,1,1,124694.99,0
"5623",0,448,"France","Male",33,8,0,3,1,0,9578.24,0
"56241",0,700,"Germany","Male",31,7,137452.09,2,0,1,99922.08,0
"56251",0,712,"France","Female",31,10,0,2,0,0,79691.4,1
"56261",0,825,"Germany","Female",29,2,102025.32,1,1,0,86019.48,0
"56271",0,797,"France","Male",36,1,0,1,1,0,117632.63,0
"56281",0,435,"Spain","Male",34,1,107041.3,1,1,1,67040.12,0
"56291",0,691,"France","Female",52,7,92113.61,1,1,1,177397.49,0
"5630",0,534,"France","Female",20,6,0,1,1,0,137041.26,1
"56311",0,624,"France","Female",53,1,152582.2,1,1,0,159044.1,0
"56321",0,716,"France","Female",24,10,101438,1,1,1,147700.78,0
"56331",0,700,"France","Female",37,3,118433.94,2,1,1,26163.74,0
"56341",0,573,"France","Male",25,7,0,1,1,1,44937.01,0
"5635",0,711,"France","Male",46,8,69617.36,1,0,0,130883.9,0
"56361",0,637,"France","Male",27,6,72541.48,1,1,1,143022.31,0
"56371",0,520,"France","Female",77,8,149318.55,1,1,0,38170.04,0
"56381",0,606,"France","Female",48,7,115761.51,1,1,1,73127.61,1
"56391",0,794,"Germany","Male",24,2,0,2,0,1,138399.67,1
"56401",0,850,"France","Male",51,5,134740.19,1,0,0,163365.85,0
"56411",0,746,"France","Female",35,6,111677.88,2,0,0,16081.62,0
"5642",0,597,"Spain","Female",29,5,83600.24,1,1,1,19131.71,0
"5643",0,706,"Germany","Female",38,8,124993.29,1,0,1,109470.34,1
"5644",0,735,"France","Male",36,3,174400.36,1,1,0,36885.85,0
"56451",0,671,"France","Female",66,6,117864.85,1,0,0,4491.77,0
"5646",0,793,"Germany","Male",44,7,0,1,1,1,173219.09,0
"5647",0,804,"France","Male",49,9,0,1,1,1,159486.76,1
"56481",0,606,"Germany","Female",50,7,123246.7,1,1,1,39830.1,0
"56491",0,821,"Germany","Male",51,4,113858.95,2,1,0,193441.23,1
"56501",0,535,"France","Male",42,8,0,2,1,0,74176.71,1
"56511",0,495,"France","Female",24,5,0,2,1,0,156953.54,0
"56521",0,689,"Germany","Female",36,4,121685.31,1,1,1,44203.55,0
"56531",0,645,"France","Female",45,2,114822.64,1,1,0,62933.03,1
"56541",0,531,"France","Male",32,5,116891.72,2,1,1,113481.02,0
"5655",0,723,"Germany","Female",41,1,0,2,1,1,83478.12,1
"56561",0,492,"France","Male",76,8,101641.14,1,0,0,95022.02,0
"5657",0,778,"France","Female",61,2,0,1,1,1,36320.87,0
"56581",0,647,"France","Female",33,5,0,1,1,1,149369.41,0
"56591",0,512,"France","Male",25,6,131754.11,1,1,0,18708.76,0
"56601",0,638,"Germany","Female",44,7,0,1,1,1,30117.44,0
"56611",0,524,"Germany","Male",42,3,0,2,1,0,65612.12,1
"5662",0,599,"Spain","Female",42,5,0,3,1,1,108675.01,0
"56631",0,702,"Spain","Female",35,0,149542.52,1,1,1,103042.2,0
"56641",0,849,"France","Male",28,3,0,2,0,1,71492.28,0
"56651",0,674,"Germany","Female",38,9,0,1,1,1,33282.84,0
"56661",0,671,"Spain","Female",67,9,0,2,0,1,58332.91,0
"56671",0,545,"Germany","Female",36,7,148021.12,1,0,1,166386.22,1
"5668",0,746,"Spain","Female",18,10,0,1,0,0,147059.16,0
"56691",0,656,"Spain","Male",48,8,0,2,1,0,129576.99,0
"56701",0,712,"France","Male",40,8,0,1,1,0,96202.44,0
"56711",0,781,"Spain","Female",41,0,124067.32,1,1,1,88659.07,0
"56721",0,554,"Spain","Male",39,4,196853.62,2,0,0,160095.48,0
"56731",0,740,"Spain","Female",59,10,0,2,0,1,13161.66,1
"56741",0,507,"Germany","Male",51,6,54980.81,2,0,1,180591.32,0
"56751",0,548,"Germany","Male",34,5,121968.11,1,0,0,147554.26,0
"5676",0,807,"France","Male",32,7,101286.11,1,1,0,1790.48,0
"56771",0,468,"France","Male",41,1,0,1,1,0,114951.42,0
"56781",0,506,"Germany","Male",30,2,0,1,1,0,66586.56,0
"56791",0,612,"France","Male",38,3,127043.09,1,0,0,146752.67,0
"56801",0,619,"Germany","Female",67,2,168286.81,1,1,0,83103.46,1
"56811",0,839,"France","Male",35,3,93499.82,2,1,1,87351.42,0
"56821",0,620,"France","Male",28,5,0,2,1,1,159069.37,0
"56831",0,622,"Germany","Female",40,1,0,1,1,1,30807.02,0
"56841",0,792,"France","Female",29,5,123444.72,1,1,0,14081.64,0
"56851",0,521,"France","Female",40,3,38617.2,1,1,0,37411.35,0
"56861",0,596,"France","Female",32,6,141099.43,2,1,1,123775.15,0
"5687",0,585,"Spain","Male",35,8,109219.83,2,1,0,194783.12,0
"56881",0,653,"Spain","Female",27,7,0,1,1,0,174205.22,0
"56891",0,615,"France","Male",39,6,147832.15,1,1,0,125311.17,0
"5690",0,540,"Germany","Female",30,2,148897.02,1,1,0,139059.05,0
"56911",0,418,"Germany","Female",27,8,55853.33,2,0,1,100060.54,1
"56921",0,550,"France","Female",36,1,107944.33,2,1,0,92381.01,0
"5693",0,820,"France","Female",33,4,71281.29,2,1,0,120834.48,0
"56941",0,694,"France","Male",33,9,105473.74,1,1,1,184977.2,0
"5695",0,723,"France","Female",29,0,0,2,1,1,82176.48,0
"5696",0,527,"France","Male",33,1,128398.38,1,1,0,98162.44,0
"56971",0,556,"Germany","Male",42,1,122929.42,2,0,0,133871.83,0
"5698",0,776,"Spain","Female",38,7,0,2,1,0,194700.81,0
"5699",0,637,"France","Female",37,0,89588.35,2,1,1,118188.15,0
"57001",0,513,"France","Female",18,4,0,1,1,0,25843.7,1
