age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,label
21, Private,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
19, Private,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
24, Private,10, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
39, Private,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Private,3, Widowed, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,75, United-States, <=50K
42, Private,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
54, Private,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,43, United-States, >50K
38, Self-emp-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
20, State-gov,10, Never-married, Craft-repair, Own-child, White, Male,0,0,38, United-States, <=50K
38, Private,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,40, United-States, >50K
61, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
45, Federal-gov,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private,13, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
28, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, United-States, <=50K
47, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-inc,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
40, Private,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
51, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
36, Private,10, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
52, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
51, ?,10, Married-civ-spouse, ?, Husband, White, Male,0,0,24, United-States, <=50K
17, Private,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
42, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, ?,9, Widowed, ?, Not-in-family, White, Male,1086,0,35, United-States, <=50K
33, Private,13, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, India, <=50K
55, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,6, United-States, >50K
66, Private,4, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Germany, <=50K
42, Self-emp-not-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
19, Private,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
30, Private,9, Never-married, Other-service, Not-in-family, White, Male,0,0,50, ?, <=50K
66, ?,5, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
20, Private,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private,12, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
61, ?,8, Never-married, ?, Not-in-family, Black, Male,0,0,52, United-States, <=50K
37, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
46, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
65, Private,9, Widowed, Other-service, Unmarried, Black, Female,0,0,20, Jamaica, <=50K
39, State-gov,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private,9, Never-married, Adm-clerical, Unmarried, Black, Female,2977,0,35, United-States, <=50K
31, Private,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private,13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, Philippines, >50K
27, Private,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,23, United-States, <=50K
22, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,58, United-States, <=50K
52, Self-emp-not-inc,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
32, Private,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, ?, >50K
25, Private,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
61, ?,9, Divorced, ?, Not-in-family, White, Female,0,0,99, United-States, <=50K
44, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
35, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,70, United-States, <=50K
48, Private,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,3781,0,50, Mexico, <=50K
36, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,55, United-States, >50K
56, ?,9, Divorced, ?, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
34, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
79, Federal-gov,16, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,6, United-States, >50K
32, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
47, Private,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,24, United-States, <=50K
78, Private,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1797,0,15, United-States, <=50K
35, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
44, Private,10, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, State-gov,13, Never-married, Adm-clerical, Other-relative, White, Female,0,0,10, United-States, <=50K
33, Private,3, Never-married, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
43, Private,13, Separated, Exec-managerial, Unmarried, White, Male,8614,0,40, United-States, >50K
44, Private,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc,10, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, >50K
25, Private,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Local-gov,16, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
24, Private,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
52, Local-gov,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
25, Private,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
65, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
41, Private,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
38, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
61, Private,9, Divorced, Sales, Unmarried, White, Female,0,2754,25, United-States, <=50K
50, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?, <=50K
30, ?,9, Married-civ-spouse, ?, Wife, White, Female,0,0,20, United-States, <=50K
46, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,44, United-States, <=50K
34, Private,9, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
53, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Self-emp-not-inc,10, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
73, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1173,0,75, United-States, <=50K
51, Private,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
57, Private,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,1740,40, United-States, <=50K
39, Private,10, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1092,40, United-States, <=50K
46, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
20, ?,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private,9, Divorced, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
33, Local-gov,11, Never-married, Adm-clerical, Own-child, White, Male,0,1669,55, United-States, <=50K
35, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, ?,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States, <=50K
33, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Mexico, <=50K
41, Private,9, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
25, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
26, Private,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
47, Federal-gov,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
49, State-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
52, Private,3, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, El-Salvador, <=50K
61, Private,4, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,36, United-States, >50K
29, Private,13, Never-married, Prof-specialty, Unmarried, White, Female,14344,0,50, United-States, >50K
35, Private,10, Never-married, Other-service, Not-in-family, White, Female,0,0,65, United-States, <=50K
31, Private,10, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
30, Private,9, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
45, Private,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,66, Yugoslavia, <=50K
30, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
52, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States, >50K
55, Private,9, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, State-gov,13, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private,4, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-inc,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
35, Private,13, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
60, Local-gov,11, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
47, Private,10, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private,6, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,3464,0,40, United-States, <=50K
36, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
28, Private,14, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
65, Private,3, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Local-gov,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,10, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
50, State-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
24, Private,2, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,66, Mexico, <=50K
44, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
40, Private,13, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
52, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3137,0,42, United-States, <=50K
40, Private,12, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States, >50K
37, Private,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K
37, Private,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,30, United-States, <=50K
26, Local-gov,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, ?, >50K
61, ?,9, Married-civ-spouse, ?, Husband, White, Male,3103,0,40, United-States, >50K
46, Private,7, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,48, United-States, <=50K
38, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,43, United-States, >50K
36, State-gov,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
